fpr,tpr
0.0,0.16129032258064516
0.0,0.16330645161290322
0.0,0.16532258064516128
0.0,0.16733870967741934
0.0,0.1693548387096774
0.0,0.17137096774193547
0.0,0.17338709677419356
0.0,0.17540322580645162
0.0,0.1774193548387097
0.0,0.17943548387096775
0.0,0.1814516129032258
0.0,0.18346774193548387
0.0,0.18548387096774194
0.0,0.1875
0.0014814814814814814,0.1875
0.0014814814814814814,0.18951612903225806
0.0014814814814814814,0.19153225806451613
0.0014814814814814814,0.1935483870967742
0.0014814814814814814,0.19556451612903225
0.0014814814814814814,0.1975806451612903
0.0014814814814814814,0.19959677419354838
0.0014814814814814814,0.20161290322580644
0.0014814814814814814,0.20362903225806453
0.0014814814814814814,0.2056451612903226
0.0014814814814814814,0.20766129032258066
0.0014814814814814814,0.20967741935483872
0.0014814814814814814,0.21169354838709678
0.002962962962962963,0.21169354838709678
0.002962962962962963,0.21370967741935484
0.002962962962962963,0.2157258064516129
0.002962962962962963,0.21774193548387097
0.002962962962962963,0.21975806451612903
0.002962962962962963,0.2217741935483871
0.002962962962962963,0.22379032258064516
0.002962962962962963,0.22580645161290322
0.002962962962962963,0.22782258064516128
0.002962962962962963,0.22983870967741934
0.002962962962962963,0.2318548387096774
0.002962962962962963,0.23387096774193547
0.002962962962962963,0.23588709677419356
0.002962962962962963,0.23790322580645162
0.002962962962962963,0.2399193548387097
0.002962962962962963,0.24193548387096775
0.002962962962962963,0.2439516129032258
0.002962962962962963,0.24596774193548387
0.002962962962962963,0.24798387096774194
0.002962962962962963,0.25
0.002962962962962963,0.25201612903225806
0.002962962962962963,0.2540322580645161
0.002962962962962963,0.2560483870967742
0.002962962962962963,0.25806451612903225
0.002962962962962963,0.2600806451612903
0.002962962962962963,0.2620967741935484
0.002962962962962963,0.26411290322580644
0.002962962962962963,0.2661290322580645
0.002962962962962963,0.26814516129032256
0.002962962962962963,0.2701612903225806
0.002962962962962963,0.2721774193548387
0.002962962962962963,0.27419354838709675
0.002962962962962963,0.2762096774193548
0.002962962962962963,0.2782258064516129
0.002962962962962963,0.28024193548387094
0.002962962962962963,0.28225806451612906
0.002962962962962963,0.2842741935483871
