upper_brow_forehead__mean,upper_brow_forehead__std,upper_brow_forehead__p10,upper_brow_forehead__p90,upper_brow_forehead__grad_mean,left_periocular__mean,left_periocular__std,left_periocular__p10,left_periocular__p90,left_periocular__grad_mean,right_periocular__mean,right_periocular__std,right_periocular__p10,right_periocular__p90,right_periocular__grad_mean,nasal_midface__mean,nasal_midface__std,nasal_midface__p10,nasal_midface__p90,nasal_midface__grad_mean,left_cheek_zygomatic__mean,left_cheek_zygomatic__std,left_cheek_zygomatic__p10,left_cheek_zygomatic__p90,left_cheek_zygomatic__grad_mean,right_cheek_zygomatic__mean,right_cheek_zygomatic__std,right_cheek_zygomatic__p10,right_cheek_zygomatic__p90,right_cheek_zygomatic__grad_mean,perioral_mouth__mean,perioral_mouth__std,perioral_mouth__p10,perioral_mouth__p90,perioral_mouth__grad_mean,chin_mandible__mean,chin_mandible__std,chin_mandible__p10,chin_mandible__p90,chin_mandible__grad_mean,sample_index_train,y_true
0.4974582,0.09728119,0.4032164,0.6307333,0.038244143,0.38712552,0.09194968,0.2589542,0.48193085,0.05510554,0.36575022,0.14310032,0.21671608,0.6176395,0.0685433,0.2865016,0.08233434,0.19169551,0.41307688,0.053580474,0.36424276,0.06623365,0.28545058,0.4496532,0.029397458,0.39665174,0.20191804,0.20066695,0.71702474,0.065470584,0.21757612,0.032629084,0.17922479,0.26558998,0.029062578,0.28437683,0.19265687,0.14103389,0.6940326,0.054290067,44,1
0.60553616,0.08665929,0.5017408,0.7269933,0.03737725,0.48957202,0.121223055,0.3392248,0.64306366,0.06462299,0.40377614,0.08110186,0.30138114,0.4889422,0.0512104,0.42214087,0.09447569,0.28543156,0.5308248,0.05280154,0.46064916,0.13160294,0.33312157,0.62464833,0.056524966,0.42240816,0.18389182,0.28775206,0.8150657,0.0797166,0.28229895,0.041229136,0.23559469,0.34610358,0.030403774,0.29146627,0.056260694,0.24677275,0.33899388,0.030601954,45,1
0.5059228,0.11987273,0.37591988,0.6780923,0.04610874,0.29824108,0.12996337,0.1503819,0.4836061,0.069767535,0.3467795,0.15080364,0.18269613,0.62974656,0.073813014,0.35133383,0.118835606,0.19814645,0.51683897,0.089380994,0.27408606,0.13595983,0.16637889,0.43827644,0.07659379,0.3266866,0.15084371,0.20990387,0.6347359,0.062662594,0.1503055,0.03333165,0.10979985,0.1953168,0.021723062,0.1809601,0.085701354,0.13666478,0.20450129,0.040216453,46,1
0.53756857,0.111428365,0.4204625,0.7078876,0.044747397,0.315044,0.11668154,0.18477558,0.42087552,0.078335196,0.30229583,0.07469687,0.19966933,0.3945649,0.04939654,0.35423928,0.13547203,0.16173327,0.5339241,0.084211715,0.3814527,0.19832161,0.20182839,0.77810687,0.074465334,0.324657,0.11955282,0.21979614,0.40613735,0.062482595,0.18771902,0.03021787,0.14768682,0.223128,0.021962479,0.20557329,0.060535334,0.1612614,0.24742411,0.0336974,47,1
0.4858593,0.112485394,0.36132607,0.63470685,0.045539994,0.337868,0.12872238,0.1622493,0.511374,0.059176773,0.28889343,0.13518739,0.15733728,0.41471457,0.06346238,0.32517534,0.090870135,0.19365537,0.4386651,0.07688891,0.31922588,0.122086614,0.2011238,0.48186687,0.06155613,0.29522306,0.14700961,0.18779343,0.5331238,0.06827425,0.16704695,0.027090969,0.12662584,0.2013318,0.022463316,0.17645924,0.02917035,0.14573611,0.21598187,0.026035398,48,1
0.5627025,0.11331131,0.4427973,0.7289722,0.039837793,0.31575364,0.13878696,0.14325273,0.44882113,0.08440095,0.31528497,0.12279054,0.16552477,0.4310195,0.068000674,0.41954237,0.15212828,0.20448089,0.59263515,0.11656506,0.30162898,0.11691885,0.21154702,0.38362312,0.07093304,0.29953498,0.10001583,0.21845546,0.37951308,0.055049956,0.18099545,0.03284779,0.12952371,0.22185864,0.028895497,0.20399046,0.053934485,0.16592756,0.22466327,0.032356687,49,1
0.49239185,0.11921921,0.3593097,0.65652496,0.0502923,0.29045516,0.10227368,0.15348604,0.4168107,0.06640122,0.28408188,0.12730609,0.14270341,0.34768325,0.068522595,0.27588123,0.1022554,0.1568668,0.39708728,0.07240502,0.33497012,0.17126592,0.17770937,0.56547916,0.078637175,0.37376055,0.22449762,0.18204023,0.76743174,0.062202204,0.16617359,0.032039806,0.12300958,0.21067977,0.023729313,0.17510426,0.026198486,0.14573942,0.20203127,0.018629652,50,1
0.36410654,0.06688693,0.29893613,0.48134142,0.030893544,0.28080434,0.109217376,0.16009977,0.38147774,0.044870157,0.28852066,0.11370597,0.1675759,0.36990857,0.048480134,0.27928635,0.02156283,0.24691287,0.29985017,0.020771408,0.30839816,0.15044259,0.1943118,0.410008,0.049193986,0.30287972,0.121897474,0.22479934,0.35096002,0.041431036,0.18654895,0.021272684,0.15477677,0.20987076,0.02096016,0.22194728,0.07093627,0.18882135,0.23393562,0.032488164,51,1
0.48283377,0.09247435,0.38303828,0.6093248,0.036011536,0.30239943,0.12505665,0.15742947,0.48826572,0.07425327,0.2989627,0.090133525,0.17658168,0.370268,0.046738945,0.34818545,0.091502324,0.23686644,0.46694964,0.07773327,0.35607845,0.17361082,0.22041373,0.70671535,0.06706853,0.32152164,0.13308893,0.22844242,0.4089083,0.05740899,0.18559167,0.02647617,0.15138638,0.2156089,0.02114599,0.21507545,0.06607663,0.173331,0.23951551,0.031208914,52,1
0.48409715,0.11781515,0.35748574,0.6445317,0.042880163,0.24331644,0.08265191,0.14998512,0.32992995,0.054552,0.2636898,0.091536805,0.15740733,0.34877923,0.056297578,0.34763122,0.12095557,0.18020126,0.52894366,0.09977996,0.28008342,0.13306114,0.1955668,0.44847488,0.05758003,0.27889404,0.11908202,0.19164309,0.3731859,0.053183973,0.14762965,0.030915985,0.09942694,0.17906424,0.027167952,0.17483315,0.055309,0.1418634,0.20243223,0.028172394,53,1
0.3001113,0.25775024,0.07551598,0.6929979,0.07419135,0.30151635,0.18945993,0.06657813,0.5693124,0.07255566,0.29836175,0.17828228,0.08591173,0.57546425,0.07327623,0.5896707,0.10024874,0.44641757,0.7158114,0.07807534,0.45883018,0.19627045,0.078169115,0.6201512,0.069853485,0.4463967,0.23038466,0.068591446,0.6665498,0.0677815,0.4874269,0.068915196,0.3756176,0.55323195,0.0606336,0.45839518,0.1624068,0.15569341,0.62112504,0.098846465,54,0
0.25182208,0.22510768,0.073757164,0.64161426,0.0648093,0.2611118,0.17924617,0.06042287,0.51889735,0.06824372,0.27774847,0.16923547,0.07683463,0.53230876,0.07305961,0.572516,0.10056976,0.45036274,0.7014434,0.074069664,0.4371606,0.19274974,0.07467777,0.6087151,0.06510525,0.43535575,0.21231247,0.07242854,0.6276492,0.06294,0.4838395,0.06474062,0.38053167,0.5540612,0.057831813,0.4595004,0.13117482,0.2653943,0.6050837,0.07117732,55,0
0.259369,0.18944803,0.08772073,0.55956227,0.05594121,0.2615702,0.16060135,0.07532944,0.52885973,0.068517864,0.25189996,0.13501628,0.084550545,0.45379564,0.061869703,0.5480728,0.140031,0.35189095,0.75103414,0.09342535,0.4222406,0.181693,0.08420391,0.6129981,0.07008535,0.387985,0.18657534,0.07833401,0.5965127,0.06117058,0.404625,0.06331063,0.3278676,0.4896529,0.050675746,0.38112468,0.13679229,0.13051564,0.49399292,0.07097737,56,0
0.23410712,0.19332336,0.07216231,0.5724133,0.055947278,0.1910452,0.1436292,0.052558724,0.44032118,0.055923127,0.2709191,0.15188758,0.08124646,0.49054906,0.07459156,0.51453835,0.14891423,0.3111762,0.6945992,0.08419519,0.3797794,0.20936695,0.054608785,0.60463196,0.066839576,0.43475255,0.15866981,0.13687724,0.6004622,0.07297064,0.39965886,0.062616356,0.30233845,0.47448006,0.055766538,0.39321148,0.1312088,0.16545232,0.49202576,0.062375784,57,0
0.2555255,0.19181538,0.07673151,0.5695277,0.06117862,0.24985439,0.17181513,0.06561426,0.53947943,0.06514883,0.30425218,0.17386594,0.08043335,0.5756274,0.07357053,0.51443785,0.1441662,0.32840073,0.7418705,0.084371164,0.36405602,0.19333673,0.060607277,0.5876016,0.06277794,0.38998964,0.16685298,0.088571526,0.58411103,0.06557234,0.4320996,0.05829888,0.34579527,0.4966628,0.044703387,0.28311697,0.1562256,0.056151696,0.47812572,0.08270886,58,0
0.27291584,0.19538978,0.08459003,0.58838475,0.06158599,0.25144637,0.1677865,0.06751697,0.5354899,0.06425464,0.31906366,0.1667136,0.11383709,0.57528263,0.07634982,0.5135618,0.14474419,0.31290728,0.7155204,0.08442206,0.38259536,0.19559354,0.069807805,0.6126697,0.06452141,0.42475402,0.14800204,0.17229763,0.60200024,0.069110654,0.41929203,0.06971173,0.3185715,0.49806598,0.044438746,0.3441628,0.14946027,0.104006186,0.5102243,0.07504551,59,0
0.24661072,0.18980868,0.08078462,0.56003803,0.057088826,0.21555766,0.1508768,0.06434393,0.46877527,0.06022608,0.29404756,0.15984963,0.09457503,0.51687616,0.07332244,0.50930184,0.14572829,0.3206706,0.7038791,0.08208942,0.376001,0.20108746,0.061371807,0.61032706,0.06434748,0.42000344,0.16734031,0.12956879,0.60893035,0.07066873,0.40078035,0.062456694,0.32365125,0.4878319,0.04781896,0.35188887,0.13587773,0.12423369,0.481113,0.07242192,60,0
0.25219128,0.1516614,0.10847175,0.48512438,0.049797613,0.3240076,0.19199684,0.100015916,0.6716446,0.075806685,0.26249596,0.1489481,0.1015199,0.509577,0.056427795,0.55719703,0.13679063,0.38796908,0.73590297,0.08366128,0.44748,0.16361868,0.14913028,0.624173,0.07276245,0.34427023,0.17206348,0.09632084,0.55263555,0.07900514,0.4456487,0.10314838,0.33348286,0.5475444,0.05550393,0.24975014,0.15224668,0.062169664,0.4665038,0.07610654,61,0
0.29775932,0.086316556,0.19219604,0.41101936,0.037191723,0.32963997,0.12301437,0.19556122,0.5075706,0.05267876,0.44350126,0.14827324,0.28955436,0.68215686,0.06560214,0.56033766,0.071893506,0.44197512,0.6332214,0.062428273,0.4177711,0.13669506,0.17995481,0.5502076,0.05520701,0.5483263,0.15488516,0.30700487,0.70599806,0.05582215,0.5591488,0.065439306,0.47392946,0.6504532,0.029560566,0.39773613,0.15774108,0.1780154,0.5856208,0.07948597,62,1
0.28904673,0.10830612,0.16672991,0.45706967,0.029615082,0.25379977,0.10387004,0.16263236,0.42815986,0.044941504,0.45711902,0.17858978,0.2563495,0.71203166,0.083251454,0.45275897,0.12609829,0.31244516,0.63554466,0.091804445,0.33191684,0.11831839,0.13693,0.46569532,0.039614644,0.58428025,0.11951392,0.42590177,0.6998998,0.07900558,0.44874033,0.09102768,0.3598244,0.5983317,0.03359036,0.37253916,0.14155015,0.14426593,0.5474412,0.06467174,63,1
0.32329178,0.13751863,0.15182932,0.4994795,0.03887394,0.22482434,0.06868438,0.1479835,0.32731202,0.029881198,0.34974542,0.09270743,0.2360182,0.47929758,0.06442228,0.44500622,0.10642197,0.33061397,0.6090521,0.081911735,0.31568626,0.08297518,0.15586412,0.38273668,0.033674635,0.5264729,0.12477115,0.37099677,0.6841912,0.081446506,0.41344878,0.091431454,0.32616898,0.566633,0.05145525,0.38299954,0.104201056,0.2756506,0.5174932,0.058009762,64,1
0.32328007,0.1132072,0.20501621,0.48929796,0.038510766,0.28131425,0.09722225,0.18356241,0.44005805,0.045636952,0.4317201,0.120336644,0.28742552,0.5874963,0.06776516,0.49177867,0.052797675,0.4091836,0.5517984,0.040674407,0.4325004,0.13185798,0.20048082,0.537572,0.045321535,0.5685032,0.082484156,0.47545192,0.65783846,0.04604198,0.47776875,0.05503309,0.40578622,0.5360445,0.036521908,0.48017716,0.11822865,0.3432532,0.59559613,0.04908452,65,1
0.31833515,0.105491824,0.1977831,0.44204816,0.039176457,0.29398185,0.11433393,0.17848718,0.4903017,0.060304306,0.40439415,0.14996254,0.26209435,0.67815596,0.07936073,0.54869384,0.096549876,0.4122424,0.6684364,0.07529717,0.41261613,0.14244291,0.18233995,0.5513896,0.053511757,0.5775871,0.14898533,0.33066726,0.7171439,0.06904618,0.526846,0.062095024,0.457758,0.61858106,0.03784924,0.42843437,0.15449019,0.17035984,0.59433717,0.08249736,66,1
0.29109612,0.09322093,0.17815259,0.4172223,0.032216858,0.24622917,0.08225899,0.16156766,0.38474768,0.03897147,0.37335017,0.14434367,0.23782639,0.65631694,0.08281442,0.5080408,0.13356382,0.3403771,0.69981205,0.0958254,0.35693967,0.098713145,0.179595,0.44421095,0.043591853,0.5615071,0.15062155,0.33108848,0.7157032,0.08019567,0.44841993,0.08894806,0.3627918,0.5789381,0.045256365,0.41129962,0.11945456,0.2635925,0.5584781,0.06704909,67,1
0.278944,0.11296086,0.15457833,0.4461096,0.031394772,0.19298656,0.0423472,0.1488591,0.25691116,0.030837154,0.30197024,0.09179898,0.19789357,0.42795146,0.058941025,0.3596553,0.08168595,0.2847524,0.44770366,0.058274172,0.32004753,0.08778789,0.15993807,0.39320117,0.03519884,0.5824456,0.13245946,0.3831308,0.7311561,0.111867525,0.3835687,0.108401455,0.2664517,0.5684834,0.07095932,0.41505712,0.10408254,0.3336516,0.59131473,0.04538728,68,1
0.2886911,0.095129274,0.18412608,0.40971196,0.039970778,0.31251752,0.11591806,0.18974295,0.48634827,0.056553256,0.43497798,0.13666835,0.28270233,0.6457118,0.075612396,0.5118071,0.088038854,0.38626653,0.61797225,0.06559982,0.41230693,0.14595199,0.17580722,0.56322896,0.051414937,0.59362173,0.12611726,0.3919142,0.7028551,0.0625182,0.56138945,0.069469966,0.48438537,0.6581743,0.030189468,0.45314544,0.15496843,0.21061124,0.6314073,0.07601894,69,1
0.2648808,0.09359299,0.14666408,0.3831429,0.036191635,0.27422228,0.108196594,0.16600665,0.43710297,0.049551725,0.39093423,0.12511407,0.2562734,0.60060436,0.07407678,0.53251094,0.06629706,0.44476256,0.6038059,0.059780326,0.40004113,0.13352053,0.1731447,0.53241503,0.05515043,0.5836801,0.12758178,0.34367,0.686438,0.06023215,0.49887818,0.061359726,0.4164025,0.58266836,0.037277028,0.5076188,0.114331044,0.37807965,0.6284867,0.059408527,70,1
0.30013204,0.09199427,0.18837349,0.41508758,0.035874996,0.32125947,0.12036631,0.18861578,0.5016404,0.058643214,0.45122576,0.14412042,0.29619908,0.66274124,0.07627183,0.5463933,0.07990987,0.437809,0.637872,0.06943031,0.42028123,0.14782421,0.17263347,0.5751065,0.053501382,0.6047403,0.13384724,0.3710087,0.71832454,0.0657509,0.561506,0.06129432,0.49645656,0.65222085,0.02958348,0.4457507,0.1529992,0.19554466,0.6030597,0.0803942,71,1
0.6645995,0.10862008,0.5313561,0.8129334,0.0736845,0.39327765,0.13021044,0.2516402,0.5645729,0.08209964,0.3620504,0.09948965,0.24769135,0.45884562,0.060070995,0.41530314,0.13557045,0.26517755,0.62877285,0.095014274,0.4688911,0.1690578,0.32150126,0.7838614,0.073276125,0.4045455,0.12532827,0.31569117,0.5630432,0.045360897,0.3401725,0.016624704,0.3214043,0.36306086,0.015873073,0.32144034,0.13783644,0.18509845,0.4762167,0.09587217,72,0
0.6384595,0.12909704,0.48082215,0.8358294,0.053137954,0.46626395,0.20409323,0.23170155,0.7797544,0.09513791,0.42582005,0.06447659,0.34333685,0.49111477,0.032640047,0.43552968,0.029930944,0.39860302,0.47303307,0.020989062,0.52520907,0.16117649,0.35422474,0.76705164,0.059470322,0.35651365,0.036102936,0.30124956,0.39585543,0.0205146,0.3934746,0.12639843,0.30887768,0.46881437,0.05770933,0.53492725,0.2792807,0.19344185,0.8881825,0.107797205,73,0
0.5647424,0.07266888,0.4711063,0.65699446,0.034397326,0.39510357,0.1446372,0.18153724,0.5384752,0.08423019,0.37143856,0.12850407,0.17977409,0.49440783,0.058335245,0.39275378,0.10008907,0.2355074,0.5126885,0.06757756,0.49052832,0.17209548,0.31756347,0.8178789,0.08452303,0.3943345,0.13072003,0.2964232,0.45268205,0.05762348,0.2912105,0.04044011,0.24376813,0.33951378,0.031088097,0.27931052,0.08165969,0.19416231,0.3573776,0.06209029,74,0
0.5548114,0.13600148,0.40131775,0.78555536,0.04946853,0.38196716,0.17196459,0.1851713,0.625185,0.09906852,0.35340384,0.15405264,0.17038319,0.5173547,0.07509265,0.32423526,0.09826299,0.20215791,0.4393615,0.06825614,0.43928146,0.16133341,0.2831787,0.6611196,0.09289443,0.4518846,0.210075,0.30163586,0.84335756,0.061287116,0.27369854,0.035578106,0.2309919,0.3199661,0.02945745,0.28868216,0.10723817,0.19964616,0.35483345,0.070334,75,0
0.57767004,0.085875176,0.47890165,0.67915916,0.042035755,0.44105977,0.16967198,0.18646723,0.6443288,0.10041603,0.44682333,0.17364231,0.21576592,0.74517393,0.07770051,0.38358912,0.11994411,0.19347443,0.53694206,0.08979018,0.47338596,0.11120923,0.3668247,0.60136455,0.0774384,0.40305912,0.12095568,0.270858,0.57196873,0.06384993,0.37713435,0.046136454,0.3218968,0.43276355,0.03647872,0.3417602,0.07169696,0.24400406,0.4282723,0.04459076,76,1
0.7041767,0.17082319,0.4308322,0.88873833,0.07385741,0.47501755,0.26965427,0.16607077,0.85919905,0.16112423,0.25821865,0.116138056,0.14692956,0.36210677,0.073127486,0.33980283,0.16764908,0.17941138,0.56694627,0.121182814,0.47993642,0.16762315,0.2657364,0.72132814,0.107141964,0.27095506,0.07678544,0.21628603,0.3716935,0.040043533,0.25981334,0.05312774,0.20708053,0.34910214,0.028520375,0.26878244,0.06914282,0.20663756,0.37850386,0.02796482,77,1
0.5917316,0.106558256,0.45388585,0.7162721,0.047087807,0.46670112,0.2231723,0.1507662,0.79302245,0.1145591,0.42635754,0.20867795,0.12292334,0.7504734,0.06936167,0.33106905,0.129274,0.17613998,0.5256698,0.08349826,0.507483,0.14884795,0.34760875,0.70955706,0.099569775,0.36153615,0.16585742,0.23176044,0.5877036,0.08068459,0.2760327,0.053831052,0.22973537,0.37198928,0.022828223,0.28846088,0.08497651,0.21875687,0.39871767,0.045309957,78,1
0.46202707,0.16983055,0.285478,0.6744501,0.057853088,0.31497318,0.21814638,0.09479698,0.6540639,0.08827501,0.43585572,0.2648464,0.10192905,0.76161975,0.0712853,0.27017114,0.08628219,0.1559827,0.3818388,0.05571684,0.29831436,0.109315924,0.17936754,0.48343372,0.05400659,0.4009915,0.21540752,0.23185861,0.83733153,0.08304327,0.23228419,0.032435417,0.19107975,0.27038765,0.024994377,0.3258662,0.23019275,0.18626548,0.8396886,0.050834753,79,1
0.45626143,0.105466895,0.3684437,0.6182005,0.04495993,0.33560693,0.15415764,0.15009393,0.6002641,0.060502578,0.3981907,0.17355506,0.16533662,0.61883825,0.08305887,0.2777019,0.064285554,0.18578634,0.35396785,0.043916427,0.3582582,0.113137476,0.273275,0.45989168,0.046690613,0.35050184,0.063625365,0.29806978,0.41365892,0.036078766,0.27858645,0.017303582,0.25736165,0.2979667,0.013797368,0.2865672,0.015430482,0.2691941,0.29818848,0.018124456,80,1
0.5666822,0.09578037,0.4985736,0.6344275,0.03629786,0.4248911,0.14574783,0.25654215,0.60541594,0.10255805,0.39267144,0.148056,0.20330335,0.59034264,0.10957487,0.51996416,0.11014579,0.33078474,0.64038014,0.073271275,0.4913524,0.111354,0.33895594,0.6032294,0.06967042,0.5683777,0.15009956,0.40169773,0.8507614,0.0788632,0.32202002,0.07098615,0.23688535,0.42356277,0.0592251,0.32758465,0.08446527,0.21662146,0.44453812,0.0724149,81,0
0.45552087,0.08434275,0.40396896,0.5352545,0.03698032,0.30045855,0.11955576,0.14931943,0.4629336,0.07985055,0.28089374,0.13444687,0.107030615,0.46241742,0.0860289,0.3549134,0.1068341,0.1934675,0.48304203,0.07169177,0.36522174,0.10298374,0.22998235,0.48543775,0.05809904,0.440273,0.17962207,0.27642283,0.6533091,0.0795182,0.19240424,0.04374315,0.13750854,0.2544917,0.0385143,0.22789137,0.07826308,0.1463447,0.3096545,0.054002285,82,0
0.45321533,0.13095172,0.32974258,0.6145397,0.05996393,0.28105372,0.10671367,0.12691239,0.42516336,0.07107944,0.27438882,0.1497193,0.093831845,0.48216367,0.096225165,0.26754934,0.065631546,0.17154603,0.34656686,0.041470014,0.33958492,0.09424282,0.20605357,0.467421,0.05559472,0.3916138,0.13162345,0.2586037,0.6164079,0.054813076,0.1696758,0.038784925,0.12452869,0.22295178,0.036423303,0.20967332,0.11872583,0.124720596,0.33781597,0.050792385,83,0
0.48523036,0.12578614,0.37564424,0.65630406,0.05931112,0.28524074,0.11468754,0.13841672,0.44273612,0.07695548,0.26928714,0.12842794,0.118432105,0.42999864,0.07189733,0.35641965,0.060219884,0.2640815,0.40997356,0.03959509,0.3628068,0.07556972,0.2656154,0.4559428,0.049736124,0.37105542,0.08720296,0.27299833,0.4669081,0.05412945,0.19495578,0.049209196,0.13217539,0.26718697,0.041199263,0.20964548,0.05763352,0.1284383,0.28507704,0.046702854,84,0
0.45423472,0.09925375,0.3695371,0.56926507,0.04880056,0.31644434,0.110294946,0.15205127,0.45679665,0.059852075,0.30123046,0.117466964,0.14330211,0.43771657,0.06670119,0.38291913,0.042968065,0.32379824,0.4204479,0.026593952,0.37008289,0.060397375,0.29307306,0.4519064,0.040510736,0.3989736,0.10726788,0.2897609,0.49696857,0.061096948,0.24485111,0.060697857,0.18002795,0.33932102,0.040976495,0.2490092,0.05162837,0.17691001,0.32228717,0.044076808,85,0
0.35916206,0.041158043,0.29687282,0.406159,0.024772746,0.27258316,0.08874074,0.12801193,0.3661843,0.042869795,0.26967332,0.10476979,0.11816794,0.37716034,0.04740785,0.35945028,0.021239638,0.3254097,0.37518612,0.01809706,0.31970903,0.06399102,0.24228483,0.36406177,0.03842606,0.34294018,0.08648039,0.24706917,0.38522184,0.04479869,0.21421582,0.035329975,0.16856374,0.25218123,0.03678877,0.21602285,0.050169613,0.15448526,0.2844245,0.032827463,86,0
0.34353927,0.0577634,0.28854358,0.3928799,0.022896824,0.2712596,0.083686784,0.164537,0.36719027,0.05242311,0.31490996,0.18036866,0.1531033,0.50460714,0.096663184,0.33435088,0.052441183,0.24133173,0.38801646,0.034050934,0.30518168,0.067979746,0.19998953,0.37949523,0.041751847,0.3527622,0.1157594,0.23412222,0.52445686,0.06440656,0.21795808,0.040237427,0.16365823,0.27769262,0.037261564,0.22323783,0.084236845,0.15194695,0.27948123,0.05026006,87,0
0.42540908,0.10226398,0.3009673,0.495651,0.04526538,0.31737444,0.1121758,0.1580463,0.45151612,0.06964296,0.30806583,0.14660786,0.101655684,0.48906463,0.08524014,0.3233933,0.115915455,0.15396377,0.45658183,0.06750192,0.3514969,0.10096966,0.2041995,0.462221,0.06258618,0.47281882,0.21262708,0.27127814,0.8372412,0.09180143,0.20449239,0.07784545,0.12524982,0.2744681,0.05967961,0.26899585,0.12548427,0.15113162,0.50935435,0.059343643,88,0
0.4123423,0.11785307,0.28884655,0.55510765,0.058183372,0.25532916,0.113449045,0.11259428,0.41454822,0.06987509,0.28572237,0.14310278,0.12564735,0.4564848,0.09352728,0.27297983,0.050291296,0.19486229,0.31306797,0.031815384,0.3032136,0.08362438,0.19581957,0.40840942,0.05749821,0.4044476,0.21356754,0.23017839,0.77006996,0.08388842,0.16751133,0.043498807,0.11487707,0.22725907,0.03733369,0.23308475,0.17911749,0.11101589,0.3351888,0.06852377,89,0
0.4570202,0.06162022,0.40429437,0.4985927,0.038102217,0.3127418,0.120035976,0.13150784,0.47030875,0.06653546,0.30221292,0.12164354,0.14598598,0.47608447,0.07702964,0.4355201,0.047012273,0.35871667,0.4844613,0.045876805,0.3912594,0.09632331,0.28560525,0.45707786,0.05351266,0.4388185,0.12356188,0.31185657,0.5454409,0.07431498,0.24050014,0.060257785,0.1642299,0.32444274,0.05057894,0.24970886,0.06888375,0.15770379,0.33999342,0.054956745,90,0
0.23048826,0.08509899,0.15450667,0.32718578,0.044333786,0.40203962,0.12879202,0.2070344,0.53933066,0.06469347,0.5016742,0.1335393,0.2789077,0.6284328,0.067094825,0.44946596,0.13715811,0.28098238,0.638662,0.07409013,0.42111373,0.15977949,0.27836704,0.54291034,0.073651254,0.48258457,0.12596957,0.32879025,0.6672359,0.06497795,0.39534023,0.05387682,0.3260676,0.47103584,0.034128472,0.3192957,0.053643074,0.25301838,0.4036191,0.03078315,91,1
0.26047564,0.06117692,0.17507102,0.32723165,0.041631337,0.37395665,0.14141802,0.20383243,0.5987883,0.074980095,0.39577413,0.15531996,0.19666983,0.62991416,0.088104956,0.44477272,0.07091334,0.36394316,0.54260194,0.0452076,0.46561489,0.13007422,0.2866335,0.63922644,0.063603155,0.51257503,0.13048354,0.33796543,0.7009964,0.05037018,0.36530507,0.055543225,0.29938677,0.4515762,0.038742222,0.3846968,0.042592715,0.34352857,0.43926355,0.02931797,92,1
0.2413977,0.09810799,0.1239571,0.378858,0.049079787,0.3267376,0.120795734,0.14083417,0.45985994,0.055689212,0.4098822,0.11631472,0.2274187,0.5316466,0.06725521,0.37277028,0.061777182,0.30919194,0.46382827,0.034711156,0.38835257,0.061946478,0.3086269,0.4672714,0.031778347,0.4439142,0.07382348,0.350479,0.53150505,0.033768,0.38576034,0.041157477,0.3373894,0.44734752,0.016080612,0.35305554,0.049376566,0.298871,0.42956176,0.01836174,93,1
0.24643852,0.096434854,0.14193991,0.38643795,0.046562802,0.40150094,0.12406367,0.21825168,0.5264164,0.07267796,0.45902923,0.1432096,0.21446177,0.58779365,0.06927874,0.44458917,0.0886797,0.3123302,0.55648446,0.04871634,0.41787836,0.07079441,0.323547,0.5137296,0.037424717,0.4750662,0.08357142,0.35912052,0.5666007,0.045036282,0.4228431,0.047933325,0.35016164,0.4848292,0.025227549,0.35462064,0.05566733,0.2894853,0.44196823,0.0263666,94,1
0.22105916,0.04768129,0.15461798,0.27669027,0.03403905,0.35423467,0.14197922,0.19854061,0.57248205,0.07625794,0.3390608,0.13174836,0.19535963,0.5197977,0.08589424,0.44548702,0.14827599,0.2787908,0.6746592,0.079842664,0.46214512,0.13872479,0.27883697,0.6141914,0.06713578,0.5288703,0.1357459,0.35096452,0.6985366,0.06309979,0.38623366,0.07287242,0.2954636,0.4902274,0.059950735,0.39508238,0.061956853,0.32922146,0.4913789,0.040786996,95,1
0.18602781,0.07269027,0.13145325,0.28865612,0.0295735,0.35299808,0.12512007,0.20735502,0.5149952,0.06554025,0.40018332,0.1269171,0.19376875,0.54186606,0.055146202,0.3671014,0.07722264,0.26018393,0.4745378,0.041300245,0.45756993,0.15681227,0.29794556,0.7338725,0.04882507,0.4587435,0.08069786,0.3395384,0.5353843,0.030878333,0.34951824,0.036775947,0.29601586,0.3962228,0.027297705,0.32449952,0.07820571,0.24553464,0.4053418,0.023644667,96,1
0.19050302,0.049889654,0.14455125,0.27327093,0.022775898,0.35432768,0.1127555,0.19305402,0.48993155,0.04838176,0.36463213,0.11668929,0.2082676,0.5333348,0.06877242,0.43200162,0.1104256,0.28972113,0.5744484,0.052649774,0.3868203,0.08216157,0.26897523,0.4755798,0.04412977,0.518743,0.15580668,0.35053152,0.8330733,0.06826158,0.35712102,0.049923185,0.29273146,0.43171987,0.039418537,0.35417074,0.043557893,0.28771433,0.41204515,0.027327467,97,1
0.21779822,0.05570561,0.15337989,0.28276384,0.03757039,0.337765,0.12244227,0.2040128,0.5507047,0.06089659,0.3894826,0.1476577,0.20059925,0.6211127,0.07965725,0.37165403,0.06895126,0.27501428,0.4659104,0.041260786,0.42030257,0.13542956,0.26310015,0.56978476,0.055137932,0.45978084,0.13965343,0.30110234,0.6457344,0.05463751,0.3251196,0.045897584,0.26759332,0.39392978,0.029836837,0.32912028,0.04212606,0.2833051,0.3940817,0.023523668,98,1
